X,Y,OBJECTID,ARC_Street,ARC_City,ARC_State,ARC_ZIP,PSC_NUMBER,School_Type,County,School_Name,Grades
-8597445.8861,4757480.6297,1578,24001 Ridge Road,Germantown,MD,20876,15.214,Elementary,Montgomery,Cedar Grove Elementary School,K-5
-8562176.4555,4744012.1096,1579,11630 Scaggsville Road,Fulton,MD,20759,13.088,Special Education,Howard,Cedar Lane School,PreK-12
-8550308.4458,4784780.3395,1580,17 Nicodemus Road,Reisterstown,MD,21136,3.166,Elementary,Baltimore,Cedarmere Elementary School,PreK-5
-8556982.0293,4757946.675,1581,4300 Centennial Lane,Ellicott City,MD,21042,13.036,High,Howard,Centennial High School,9-12
-8556192.084,4759878.9936,1582,3825 Centennial Lane,Ellicott City,MD,21042,13.005,Elementary,Howard,Centennial Lane Elementary School,K-5
-8774757.0714,4808084.9471,1583,14211 Mcmullen Highway SW,Cresaptown,MD,21502,1.027,CareerTech,Allegany,Center For Career & Technical Education,11-12
-8479398.5307,4796100.3344,1584,253 Paradise Road,Aberdeen,MD,21001,12.018,Alternate,Harford,Center for Educational Opportunity,6-12
-8532618.3478,4740427.0465,1585,800 Stevenson Road,Severn,MD,21144,2.006,CareerTech,Anne Arundel,Center of Applied Technology North,9-12
-8522797.3237,4710465.2891,1586,211 Central Avenue East,Edgewater,MD,21037,2.019,CareerTech,Anne Arundel,Center of Applied Technology South,9-12
-8608784.1151,4769755.0609,1587,3601 Carriage Hill Drive,Frederick,MD,21704,10.071,Elementary,Frederick,Centerville Elementary School,K-5
-8522768.0526,4710722.4498,1588,130 Stepney Lane,Edgewater,MD,21037,2.117,Elementary,Anne Arundel,Central Elementary School,K-5
-8559532.6324,4704893.8028,1589,200 Cabin Branch Road,Capitol Heights,MD,20743,16.01,High,Prince George's,Central High School,9-12
-8522346.3109,4710145.1118,1590,221 Central Avenue East,Edgewater,MD,21037,2.018,Middle,Anne Arundel,Central Middle School,6-8
-8523365.438,4710998.7281,1591,140 Stepney Lane,Edgewater,MD,21037,2.014,Special Education,Anne Arundel,Central Special,PreK-12
-8468125.6181,4728634.9649,1592,213 Homewood Avenue,Centreville,MD,21617,17.005,Elementary,Queen Anne's,Centreville Elementary School,PreK-2
-8465863.2631,4726555.8462,1593,231 Ruthsburg Road,Centreville,MD,21617,17.004,Middle,Queen Anne's,Centreville Middle School,6-8
-8570614.4256,4782687.5586,1594,355 Ronsdale Road,Sykesville,MD,21784,6.048,High,Carroll,Century High School,9-12
-8569517.5882,4717326.5849,1595,6609 Riggs Road,Hyattsville,MD,20782,16.167,Elementary,Prince George's,Cesar Chavez Elementary School,PreK-6
-8545457.181,4766761.5447,1596,1918 Winder Road,Windsor Mill,MD,21244,3.125,Elementary,Baltimore,Chadwick Elementary School,PreK-5
-8461210.4827,4702033.4788,1597,11430 Cordova Road,Cordova,MD,21625,20.006,Elementary,Talbot,Chapel District Elementary School,PreK-5
-8542300.369,4719761.1997,1598,12711 Milan Way,Bowie,MD,20715,16.223,Special Education,Prince George's,Chapel Forge Early Childhood Center,PreK
-8508773.5015,4779259.124,1599,5200 Joppa Road,Perry Hall,MD,21128,3.067,Elementary,Baltimore,Chapel Hill Elementary School,K-5
-8531075.2204,4761835.3334,1600,1327 Washington Boulevard,Baltimore,MD,21230,30.018,Elementary,Baltimore City,Charles Carroll Barrister Elementary School # 034,PreK-5
-8558404.6187,4716985.2139,1601,6130 Lamont Drive,New Carrollton,MD,20784,16.11,Middle,Prince George's,Charles Carroll Middle School,6-8
-8553222.6754,4711921.4997,1602,10001 Ardwick Ardmore Road,Springdale,MD,20774,16.174,High,Prince George's,Charles Herbert Flowers High School,9-12
-8514441.9307,4760874.9618,1603,7800 West Collingham Drive,Baltimore,MD,21222,3.173,Elementary,Baltimore,Charlesmont Elementary School,PreK-5
-8458314.5765,4804280.5017,1604,550 Baltimore Street,Charlestown,MD,21914,7.038,Elementary,Cecil,Charlestown Elementary School,PreK-5
-8504037.1012,4771047.9507,1605,11701 Eastern Avenue,Baltimore,MD,21220,3.135,Elementary,Baltimore,Chase Elementary School,PreK-5
-8552282.2752,4788284.3194,1606,222 New Avenue,Reisterstown,MD,21136,3.002,Elementary,Baltimore,Chatsworth Elementary School,PreK-5
-8567538.6657,4722409.8815,1607,9000 25th Avenue,Adelphi,MD,20783,16.158,Elementary,Prince George's,Cherokee Lane Elementary School,K-6
-8444757.1948,4818691.0704,1608,2535 Singerly Road,Elkton,MD,21921,7.039,Middle,Cecil,Cherry Hill Middle School,6-8
-8529741.6532,4757249.1288,1609,801 Bridgeview Road,Baltimore,MD,21225,30.22,PreK-8,Baltimore City,Cherry Hill Elementary/Middle School #159,PreK-8
-8511306.4234,4737803.9726,1610,4804 Mountain Road,Pasadena,MD,21122,2.009,Middle,Anne Arundel,Chesapeake Bay Middle School,6-8
-8439779.3728,4797440.9492,1611,214 Third Street,Chesapeake City,MD,21915,7.015,Elementary,Cecil,Chesapeake City Elementary School,K-5
-8511731.3593,4737557.1737,1612,4798 Mountain Road,Pasadena,MD,21122,2.012,High,Anne Arundel,Chesapeake High School,9-12
-8507185.9247,4763369.5153,1613,1801 Turkey Point Road,Baltimore,MD,21221,3.003,High,Baltimore,Chesapeake High School,9-12
-8510260.9128,4753436.3739,1614,2112 Lodge Farm Road,Baltimore,MD,21219,3.035,Elementary,Baltimore,Chesapeake Terrace Elementary School,PreK-5
-8580529.9231,4718594.5029,1615,4015 Rosemary Street,Chevy Chase,MD,20815,15.032,Elementary,Montgomery,Chevy Chase Elementary School,3-6
-8569806.3794,4715579.1942,1616,1420 Chillum Road,Hyattsville,MD,20782,16.09,Elementary,Prince George's,Chillum Elementary School,PreK-5
-8527246.7971,4772633.2495,1617,900 Woodbourne Avenue,Baltimore,MD,21212,30.206,Middle/High,Baltimore City,Chinquapin Building # 046,5-8
-8416105.0638,4632681.1702,1618,711 Lake Street,Salisbury,MD,21801,22.02,Elementary,Wicomico,Chipman Elementary School,PreK-1
-8470349.8198,4658743.2414,1619,1103 Mace's Lane,Cambridge,MD,21613,9.016,Elementary,Dorchester,Choptank Elementary School,PreK-5
-8539009.8199,4630524.206,1620,25390 Colton Point Road,Morganza,MD,20660,18.019,High,St. Mary's,Chopticon High School,9-12
-8487926.0914,4789991.4157,1621,4299 Church Creek Road,Belcamp,MD,21017,12.034,Elementary,Harford,Church Creek Elementary School,PreK-5
-8458115.036,4742801.5745,1622,631 Main Street,Church Hill,MD,21623,17.013,Elementary,Queen Anne's,Church Hill Elementary School,PreK-4
-8547055.6232,4774665.0111,1623,3820 Fernside Road,Randallstown,MD,21133,3.026,Elementary,Baltimore,Church Lane Elementary School,PreK-5
-8591079.5649,4727714.4187,1624,11300 Gainsborough Road,Potomac,MD,20854,15.053,High,Montgomery,Churchill (Winston) High School,9-12
-8487554.5072,4802388.9839,1625,2935 Level Road,Churchville,MD,21028,12.051,Elementary,Harford,Churchville Elementary School,PreK-5
-8526770.8247,4763311.3484,1626,100 South Caroline Street,Baltimore,MD,21231,30.202,PreK-8,Baltimore City,City Springs Elementary/Middle School # 008,PreK-8
-8521924.2333,4764903.8949,1627,5301 Erdman Avenue,Baltimore,MD,21205,30.171,Special Education,Baltimore City,Claremont Special Education High School # 307,9-12
-8602958.0882,4755527.321,1628,13530 Redgrave Place,Clarksburg,MD,20871,15.003,Elementary,Montgomery,Clarksburg Elementary School,K-5
-8601677.0144,4753838.5293,1629,22500 Wims Road,Clarksburg,MD,20871,15.196,High,Montgomery,Clarksburg High School,9-12
-8563741.0428,4753115.3188,1630,12041 Route 108,Clarksville,MD,21029,13.037,Elementary,Howard,Clarksville Elementary School,K-5
-8563079.5739,4748999.3276,1631,6535 South Trotter Road,Clarksville,MD,21029,13.031,Middle,Howard,Clarksville Middle School,6-8
-8675595.4592,4816188.5838,1632,12627 Broadfording Road,Clear Spring,MD,21722,21.042,Elementary,Washington,Clear Spring Elementary School,PreK-5
-8675911.5681,4816308.8008,1633,12630 Broadfording Road,Clear Spring,MD,21722,21.005,High,Washington,Clear Spring High School,9-12
-8675816.8602,4816428.598,1634,12628 Broadfording Road,Clear Spring,MD,21722,21.007,Middle,Washington,Clear Spring Middle School,6-8
-8594690.8099,4759836.958,1635,9930 Moyer Road,Damascus,MD,20872,15.154,Elementary,Montgomery,Clearspring Elementary School,HS-5
-8557481.0228,4749522.4657,1636,10320 Quarterstaff Road,Columbia,MD,21044,13.034,Elementary,Howard,Clemens Crossing Elementary School,K-5
-8599412.8072,4745460.7697,1637,18808 Waring Station Road,Germantown,MD,20874,15.259,Middle,Montgomery,Clemente (Roberto) Middle School,6-8
-8562904.8571,4687508.751,1638,9420 Temple Hill Road,Clinton,MD,20735,16.053,Elementary,Prince George's,Clinton Grove Elementary School,K-6
-8600718.68,4744477.7659,1639,18501 Cinnamon Drive,Germantown,MD,20874,15.148,Elementary,Montgomery,Clopper Mill Elementary School,HS-5
-8570959.9576,4737104.8767,1640,800 Briggs-Chaney Road,Silver Spring,MD,20904,15.234,Elementary,Montgomery,Cloverly Elementary School,K-5
-8530361.3884,4789617.5656,1641,10401 Greenside Drive,Cockeysville,MD,21030,3.006,Middle,Baltimore,Cockeysville Middle School,6-8
-8441163.995,4686607.5464,1642,25320 Richardson Road,Federalsburg,MD,21632,5.004,High,Caroline,Col. Richardson High School,9-12
-8440867.6105,4686613.4173,1643,25390 Richardson Road,Federalsburg,MD,21632,5.01,Middle,Caroline,Col. Richardson Middle School,6-8
-8592672.2163,4730134.2602,1644,9201 Falls Chapel Way,Potomac,MD,20854,15.007,Elementary,Montgomery,Cold Spring Elementary School,K-5
-8527364.8472,4767819.8593,1645,1400 Exeter Hall Avenue,Baltimore,MD,21218,30.198,PreK-8,Baltimore City,Coldstream Park Elementary/Middle School # 031,PreK-8
-8517981.1554,4763943.2146,1646,401 51st Street,Baltimore,MD,21224,3.151,Elementary,Baltimore,Colgate Elementary School,K-5
-8589780.02,4736384.6242,1647,1700 Yale Place,Rockville,MD,20850,15.24,Elementary,Montgomery,College Gardens Elementary School,HS-5
-8525622.2657,4765808.7418,1648,1409 North Collington Avenue,Baltimore,MD,21213,30.053,PreK-8,Baltimore City,Collington Square Elementary/Middle School # 097,PreK-8
-8559095.4791,4709727.6275,1649,1901 Kent Village Drive,Landover,MD,20785,16.147,Elementary,Prince George's,Columbia Park Elementary School,PreK-6
-8525714.0166,4763815.9412,1650,100 North Chester Street,Baltimore,MD,21231,30.017,PreK-8,Baltimore City,Commodore John Rodgers Elementary/Middle School # 027,PreK-8
-8561338.6221,4702099.0617,1651,2004 Concord Lane,District Heights,MD,20747,16.237,Elementary,Prince George's,Concord Elementary School,PreK-6
-8477928.3379,4818703.5286,1652,471 Rowlandsville Road,Conowingo,MD,21918,7.019,Elementary,Cecil,Conowingo Elementary School,PreK-5
-8568686.91,4721979.4266,1653,8910 Riggs Road,Adelphi,MD,20783,16.134,Elementary,Prince George's,Cool Spring Elementary School,PreK-6
-8560499.3627,4713005.4713,1654,3817 Cooper Lane,Landover Hills,MD,20784,16.131,Elementary,Prince George's,Cooper Lane Elementary School,PreK-6
-8557758.2201,4707848.7036,1655,950 Nalley Road,Landover,MD,20785,16.054,Elementary,Prince George's,Cora L. Rice Elementary School,PreK-6
-8530880.9952,4743820.076,1656,7600 Quarterfield Road,Glen Burnie,MD,21061,2.051,Middle,Anne Arundel,Corkran Middle School,6-8
-8554103.5136,4749216.4689,1657,6700 Cradlerock Way,Columbia,MD,21045,13.035,PreK-8,Howard,Cradlerock School (PreK-8),PreK-8
-8569131.8172,4804216.1983,1658,505 North Center Street,Westminster,MD,21157,6.046,Elementary,Carroll,Cranberry Station Elementary School,PreK-5
-8846051.547,4777812.5567,1659,115 Kendall Drive,Oakland,MD,21550,11.012,Elementary,Garrett,Crellin Elementary School,K-5
-8775485.7447,4806496.5122,1660,13202 Sixth Avenue,Cresaptown,MD,21502,1.032,Elementary,Allegany,Cresaptown Elementary School,PreK-5
-8570219.6411,4725568.7307,1661,1234 Cresthaven Drive,Silver Spring,MD,20903,15.201,Elementary,Montgomery,Cresthaven Elementary School,3-5
-8618653.5891,4778196.593,1662,7100 Foxcroft Drive,Frederick,MD,21703,10.069,Middle,Frederick,Crestwood Middle School,6-8
-8442888.9204,4577559.8285,1663,210 North Somerset Avenue,Crisfield,MD,21817,19.004,Middle/High,Somerset,Crisfield Academy & High School,8-12
-8536905.149,4723615.7742,1664,1405 Duke Of Kent Drive,Crofton,MD,21114,2.041,Elementary,Anne Arundel,Crofton Elementary School,K-5
-8534869.2757,4724009.509,1665,2020 Tilghman Drive,Crofton,MD,21114,2.045,Elementary,Anne Arundel,Crofton Meadows Elementary School,K-5
-8534896.5997,4721268.669,1666,2301 Davidsonville Road,Gambrills,MD,21054,2.038,Middle,Anne Arundel,Crofton Middle School,6-8
-8537533.2616,4721331.8672,1667,1750 Urby Drive,Crofton,MD,21114,2.115,Elementary,Anne Arundel,Crofton Woods Elementary School,K-5
-8524977.1943,4779643.0986,1668,825 Providence Road,Towson,MD,21286,3.123,Elementary,Baltimore,Cromwell Valley Elementary Magnet School,K-5
-8536842.4939,4773723.2342,1669,6100 Cross Country Boulevard,Baltimore,MD,21215,30.221,PreK-8,Baltimore City,Cross Country Elementary/Middle School # 247,PreK-8
-8563778.5278,4692263.4124,1670,6901 Temple Hill Road,Temple Hills,MD,20748,16.033,High,Prince George's,Crossland High School,9-12
-8526247.9953,4754007.5975,1671,4301 West Bay Avenue,Baltimore,MD,21225,30.248,PreK-8,Baltimore City,Curtis Bay Elementary/Middle School # 207,PreK-8
-8528589.4455,4766626.0359,1672,201 East 21st Street,Baltimore,MD,21218,30.02,Elementary,Baltimore City,Dallas F. Nicholas Elementary School # 039,PreK-5
-8597542.7302,4748851.052,1673,20301 Brandermill Drive,Gaithersburg,MD,20876,15.159,Elementary,Montgomery,Daly (Capt. James E.) Elementary School,PreK-5
-8595084.3843,4762656.3563,1674,10201 Bethesda Church Road,Damascus,MD,20872,15.103,Elementary,Montgomery,Damascus Elementary School,K-5
-8595015.3828,4762167.2281,1675,25921 Ridge Road,Damascus,MD,20872,15.09,High,Montgomery,Damascus High School,9-12
-8563545.5081,4669369.165,1676,2820 Jenifer School Lane,Waldorf,MD,20603,8.025,Elementary,Charles,Daniel of St. Thomas Jenifer Elementary School,PreK-5
-8482639.9514,4813339.2132,1677,2119 Shuresville Road,Darlington,MD,21034,12.056,Elementary,Harford,Darlington Elementary School,K-5
-8603355.5951,4736416.4857,1678,15030 Turkey Foot Road,Gaithersburg,MD,20878,15.051,Elementary,Montgomery,Darnestown Elementary School,K-5
-8531340.3238,4710065.6092,1679,962 Central Avenue West,Davidsonville,MD,21035,2.098,Elementary,Anne Arundel,Davidsonville Elementary School,K-5
-8569775.8946,4756242.6347,1680,4691 Ten Oaks Road,Dayton,MD,21036,13.083,Elementary,Howard,Dayton Oaks Elementary School,PreK-5
-8454379.9872,4601625.9216,1681,23275 Lola Wheatley Road,Deal Island,MD,21821,19.007,Elementary,Somerset,Deal Island Elementary School,PreK-5
-8521537.9745,4690024.9612,1682,759 Masons Beach Road,Deale,MD,20751,2.075,Elementary,Anne Arundel,Deale Elementary School,K-5
-8510921.1525,4765913.5435,1683,1101 East Homberg Avenue,Baltimore,MD,21221,3.129,Elementary,Baltimore,Deep Creek Elementary School,K-5
-8510895.199,4763781.067,1684,1000 South Marlyn Avenue,Baltimore,MD,21221,3.113,Middle,Baltimore,Deep Creek Middle School,6-8
-8547851.421,4748156.2468,1685,6925 Old Waterloo Road,Elkridge,MD,21075,13.042,Elementary,Howard,Deep Run Elementary School,PreK-5
-8604080.0271,4779646.988,1686,10601 Finn Drive,New Market,MD,21774,10.053,Elementary,Frederick,Deer Crossing Elementary School,PreK-5
-8551329.0586,4777608.3983,1687,9809 Lyons Mill Road,Owings Mills,MD,21117,3.17,Elementary,Baltimore,Deer Park Elementary School,PreK-5
-8551419.1026,4777431.9754,1688,9830 Winands Road,Randallstown,MD,21133,3.147,Middle,Baltimore,Deer Park Middle School Magnet,6-8
-8492653.2428,4782512.5528,1689,2307 Willoughby Beach Road,Edgewood,MD,21040,12.037,Elementary,Harford,Deerfield Elementary School,PreK-5
-8554511.3488,4731870.6251,1690,13000 Laurel-Bowie Road,Laurel,MD,20708,16.03,Elementary,Prince George's,Deerfield Run Elementary School,PreK-5
-8413003.8382,4642879.3225,1691,811 South 2nd Street,Delmar,MD,21875,22.007,Elementary,Wicomico,Delmar Elementary School,PreK-4
-8441528.7021,4703042.2648,1692,303 Sharp Road,Denton,MD,21629,5.003,Elementary,Caroline,Denton Elementary School,PreK-5
-8598199.4941,4741125.7781,1693,4 Marquis Drive,Gaithersburg,MD,20878,15.104,Elementary,Montgomery,Diamond Elementary School,K-5
-8538608.257,4766386.744,1694,5025 Dickey Hill Road,Baltimore,MD,21207,30.255,PreK-8,Baltimore City,Dickey Hill Elementary/Middle School # 201,PreK-8
-8531356.2639,4762105.6472,1695,1300 Herkimer Street,Baltimore,MD,21223,30.249,PreK-8,Baltimore City,Diggs-Johnson Building # 162,K-8
-8527860.8464,4761212.8633,1696,1100 Covington Street,Baltimore,MD,21230,30.146,High,Baltimore City,Digital Harbor High School # 416,9-12
-8560188.2357,4701477.1163,1697,2200 County Road,District Heights,MD,20747,16.076,Elementary,Prince George's,District Heights Elementary School,PreK-6
-8557754.2505,4712173.2003,1698,3401 Hubbard Road,Landover,MD,20785,16.117,Elementary,Prince George's,Dodge Park Elementary School,PreK-6
-8545242.8733,4767635.382,1699,7215 Dogwood Road,Baltimore,MD,21244,3.171,Elementary,Baltimore,Dogwood Elementary School,PreK-5
-8560693.5323,4721365.5624,1700,8950 Edmonston Road,Greenbelt,MD,20770,16.184,Elementary/Middle,Prince George's,Dora Kennedy French Immersion,K-8
-8470545.1634,4656846.7643,1701,2465 Cambridge Beltway,Cambridge,MD,21613,9.018,Alternate,Dorchester,Dorchester Career & Technology Center,10-12
-8470734.7461,4656833.1902,1702,2455 Cambridge Beltway,Cambridge,MD,21613,9.008,Alternate,Dorchester,Dorchester Student Services Center,9-12
-8561567.6105,4703237.9161,1703,1301 Brooke Road,Capitol Heights,MD,20743,16.224,Elementary,Prince George's,Doswell E. Brooks Elementary School,PreK-6
-8510514.2804,4629799.796,1704,12680 H.G. Trueman Road,Lusby,MD,20657,4.023,Elementary,Calvert,Dowell Elementary School,PreK-5
-8526898.4932,4765701.2053,1705,1400 North Caroline Street,Baltimore,MD,21213,30.204,Elementary,Baltimore City,Dr. Bernard E. Harris Sr. Elementary School # 250,PreK-5
-8529543.8659,4757796.4299,1706,2501 Seabury Road,Baltimore,MD,21225,30.23,PreK-8,Baltimore City,Dr. Carter Goodwin Woodson Elementary/Middle School # 160,PreK-8
-8562633.5492,4663764.107,1707,421 University Avenue,Waldorf,MD,20602,8.004,Elementary,Charles,Dr. Gustavus Brown Elementary School,PreK-5
-8547983.5345,4697838.2264,1708,12650 Brooke Lane,Upper Marlboro,MD,20772,16.254,High,Prince George's,"Dr. Henry A. Wise, Jr. High School",9-12
-8528646.4324,4617807.2879,1709,24005 Point Lookout Road,Leonardtown,MD,20650,18.012,CareerTech,St. Mary's,Dr. James A. Forrest Career & Technology Center,9-12
-8574916.3148,4660123.1673,1710,7725 Marshall Corner Road,Pomfret,MD,20675,8.001,Elementary,Charles,Dr. James Craik Elementary School,PreK-5
-8533376.4748,4769545.0006,1711,3750 Greenspring Avenue,Baltimore,MD,21211,30.244,PreK-8,Baltimore City,"Dr. Martin Luther King, Jr. Elementary/Middle School # 254",PreK-8
-8534598.0173,4769190.2392,1712,3935 Hilton Street,Baltimore,MD,21215,30.218,PreK-8,Baltimore City,Dr. Nathan Pitts/Ashburton Elementary/Middle School # 058,PreK-8
-8561615.091,4665722.6137,1714,820 Stone Avenue,Waldorf,MD,20602,8.037,Elementary,Charles,Dr. Samuel A. Mudd Elementary School,PreK-5
-8564954.4849,4630357.8947,1715,12872 Rock Point Road,Newburg,MD,20664,8.027,Elementary,Charles,Dr. Thomas L. Higdon Elementary School,PreK-5
-8570205.4544,4734736.195,1716,1200 Swingingdale Drive,Silver Spring,MD,20905,15.169,Elementary,Montgomery,Drew (Dr. Charles) Elementary School,PreK-5
